12/01/2018 03:42,,,
Código,Descrição,Início de Vigência,Fim de Vigência
87083090,Outros,01/01/2008,-
87083100,Guarnições de freios (travões) montadas,13/03/2007,-
87083900,Outros,13/03/2007,-
87084000,Caixas de marchas (velocidades),13/03/2007,-
87084010,Caixas de marchas,01/01/2008,-
87084020,Partes,01/01/2008,-
87085000,"Eixos de transmissão com diferencial, mesmo",13/03/2007,-
87085010,"Eixos de transmissão com diferencial, mesmo providos de outros órgãos de transmissão",01/01/2008,-
87085020,Eixos não motores,01/01/2008,-
87085031,"De eixos de transmissão com diferencial, mesmo providos de outros órgãos de transmissão",01/01/2008,-
87085032,De eixos não motores,01/01/2008,-
87086000,"Eixos, exceto de transmissão, e suas partes",13/03/2007,-
87087000,"Rodas, suas partes e acessórios",13/03/2007,-
87088000,Amortecedores de suspensão,13/03/2007,-
87088010,Amortecedores,01/01/2008,-
87088090,Outros,01/01/2008,-
87089100,Radiadores,13/03/2007,-
87089200,Silenciosos e tubos de escape,13/03/2007,-
87089300,Embreagens e suas partes,13/03/2007,-
87089400,"Volantes, barras e caixas, de direção",13/03/2007,-
87089410,"Volantes, barras e caixas, de direção",01/01/2008,-
87089420,Partes,01/01/2008,-
87089510,"Bolsas infláveis de segurança com sistema de insuflação (""airbags"")",01/01/2008,-
87089521,"Bolsas infláveis para ""airbags""",01/01/2008,-
87089522,Sistema de insuflação,01/01/2008,-
87089529,Outras,01/01/2008,-
87089900,Outros,13/03/2007,-
87091100,Elétricos,13/03/2007,-
87091900,Outros,13/03/2007,-
87099000,Partes,13/03/2007,-
87100000,"Veículos e carros blindados de combate, armados ou",13/03/2007,-
87111000,Com motor de pistão alternativo de cilindrada não,13/03/2007,-
87112000,Com motor de pistão alternativo de cilindrada,13/03/2007,-
87113000,Com motor de pistão alternativo de cilindrada,13/03/2007,-
87114000,Com motor de pistão alternativo de cilindrada,13/03/2007,-
87115000,Com motor de pistão alternativo de cilindrada,13/03/2007,-
87119000,Outros,13/03/2007,-
87120000,Bicicletas e outros ciclos (incluídos os,13/03/2007,-
87131000,Sem mecanismo de propulsão,13/03/2007,-
87139000,Outros,13/03/2007,-
87141100,Selins,13/03/2007,-
87141900,Outros,13/03/2007,-
87142000,De cadeiras de rodas ou de outros veículos para,13/03/2007,-
87149100,"Quadros e garfos, e suas partes",13/03/2007,-
87149200,Aros e raios,13/03/2007,-
87149300,"Cubos, exceto de freios (travões), e pinhões de",13/03/2007,-
87149400,"Freios (travões), incluídos os cubos de freios",13/03/2007,-
87149500,Selins,13/03/2007,-
87149600,"Pedais e pedaleiros, e suas partes",13/03/2007,-
87149900,Outros,13/03/2007,-
87150000,Carrinhos e veículos semelhantes para transporte,13/03/2007,-
87161000,"Reboques e semi-reboques, para habitação ou para",13/03/2007,-
87162000,"Reboques e semi-reboques, autocarregáveis ou",13/03/2007,-
87163100,Cisternas,13/03/2007,-
87163900,Outros,13/03/2007,-
87164000,Outros reboques e semi-reboques,13/03/2007,-
87168000,Outros veículos,13/03/2007,-
87169000,Partes,13/03/2007,-
88010000,"Balões e dirigíveis; planadores, asas voadoras e outros veículos aéreos, não concebidos para propulsão com motor.",01/01/2008,-
88011000,Planadores e asas voadoras,13/03/2007,-
88019000,Outros,13/03/2007,-
88021100,"De peso não superior a 2.000 kg, vazios",13/03/2007,-
88021200,"De peso superior a 2.000 kg, vazios",13/03/2007,-
88022000,"Aviões e outros veículos aéreos, de peso não",13/03/2007,-
88023000,"Aviões e outros veículos aéreos, de peso superior",13/03/2007,-
88024000,"Aviões e outros veículos aéreos, de peso superior",13/03/2007,-
88026000,Veículos espaciais (incluídos os satélites) e seus,13/03/2007,-
88031000,"Hélices e rotores, e suas partes",13/03/2007,-
88032000,Trens de aterrissagem e suas partes,13/03/2007,-
88033000,Outras partes de aviões ou de helicópteros,13/03/2007,-
88039000,Outras,13/03/2007,-
88040000,Pára-quedas (incluídos os pára-quedas dirigíveis e,13/03/2007,-
88051000,Aparelhos e dispositivos para lançamento de,13/03/2007,-
88052100,Simuladores de combate aéreo e suas partes,13/03/2007,-
88052900,Outros,13/03/2007,-
89011000,"Transatlânticos, barcos de cruzeiro e embarcações",13/03/2007,-
89012000,Navios-tanque,13/03/2007,-
89013000,"Barcos frigoríficos, exceto os da subposição",13/03/2007,-
89019000,Outras embarcações para o transporte de,13/03/2007,-
89020000,Barcos de pesca; navios-fábricas e outras,13/03/2007,-
89031000,Barcos infláveis,13/03/2007,-
89039100,"Barcos a vela, mesmo com motor auxiliar",13/03/2007,-
89039200,"Barcos a motor, exceto com motor fora-de-borda",13/03/2007,-
89039900,Outros,13/03/2007,-
89040000,Rebocadores e barcos concebidos para empurrar,13/03/2007,-
89051000,Dragas,13/03/2007,-
89052000,"Plataformas de perfuração ou de exploração,",13/03/2007,-
89059000,Outros,13/03/2007,-
89061000,Navios de guerra,13/03/2007,-
89069000,Outras,13/03/2007,-
89071000,Balsas infláveis,13/03/2007,-
89079000,Outras,13/03/2007,-
89080000,"Embarcações e outras estruturas flutuantes, para",13/03/2007,-
90011000,"Fibras ópticas, feixes e cabos de fibras ópticas",13/03/2007,-
90012000,"Matérias polarizantes, em folhas e placas",13/03/2007,-
90013000,Lentes de contato,13/03/2007,-
90014000,"Lentes de vidro, para óculos",13/03/2007,-
90015000,"Lentes de outras matérias, para óculos",13/03/2007,-
90019000,Outros,13/03/2007,-
90021100,"Para câmeras (aparelhos de tomada de vistas), para",13/03/2007,-
90021900,Outras,13/03/2007,-
90022000,Filtros,13/03/2007,-
90029000,Outros,13/03/2007,-
90031100,De plásticos,13/03/2007,-
90031900,De outras matérias,13/03/2007,-
90039000,Partes,13/03/2007,-
90041000,Óculos de sol,13/03/2007,-
90049010,Para correção,13/03/2007,-
90049090,Outros,13/03/2007,-
90051000,Binóculos,13/03/2007,-
90058000,Outros instrumentos,13/03/2007,-
90059000,Partes e acessórios (incluídas as armações),13/03/2007,-
90061000,Aparelhos fotográficos dos tipos utilizados para,13/03/2007,-
90062000,Aparelhos fotográficos dos tipos utilizados para,13/03/2007,-
90063000,Aparelhos fotográficos especialmente concebidos,13/03/2007,-
90064000,Aparelhos fotográficos para filmes de revelação e,13/03/2007,-
90065100,Com visor de reflexão através da objetiva,13/03/2007,-
90065200,"Outros, para filmes, em rolos, de largura inferior",13/03/2007,-
90065210,De foco fixo,01/01/2008,-
90065290,Outras,01/01/2008,-
90065300,"Outros, para filmes, em rolos, de 35 mm de largura",13/03/2007,-
90065310,De foco fixo,01/01/2008,-
90065390,Outras,01/01/2008,-
90065900,Outros,13/03/2007,-
90065910,De foco fixo,01/01/2008,-
90065990,Outras,01/01/2008,-
90066100,Aparelhos de tubo de descarga para produção de,13/03/2007,-
90066200,"Lâmpadas, cubos e semelhantes, de luz-relâmpago",13/03/2007,-
90066900,Outros,13/03/2007,-
90069100,De aparelhos fotográficos,13/03/2007,-
90069900,Outros,13/03/2007,-
90071100,Para filmes de largura inferior a 16 mm ou para,13/03/2007,-
90071900,Outras,13/03/2007,-
90072000,Projetores,13/03/2007,-
90079100,De câmeras,13/03/2007,-
90079200,De projetores,13/03/2007,-
90081000,Projetores de diapositivos,13/03/2007,-
90082000,"Leitoras de microfilmes, microfichas e de outros",13/03/2007,-
90083000,Outros projetores de imagens fixas,13/03/2007,-
90084000,"Aparelhos fotográficos, de ampliação ou de redução",13/03/2007,-
90089000,Partes e acessórios,13/03/2007,-
90091100,De reprodução direta da imagem do original sobre a,13/03/2007,-
90091200,De reprodução da imagem do original sobre a cópia,13/03/2007,-
90092100,Por sistema óptico,13/03/2007,-
90092200,Por contato,13/03/2007,-
90093000,Aparelhos de termocópia,13/03/2007,-
90099000,OUTRAS,25/04/2007,-
90099100,Dispositivos automáticos de alimentação de,13/03/2007,-
90099200,Dispositivos de alimentação de papel,13/03/2007,-
90099300,--,13/03/2007,-
90099900,Outros,13/03/2007,-
90101000,Aparelhos e material para a revelação automática,13/03/2007,-
90104100,Aparelhos para inscrição direta em disco,13/03/2007,-
90104200,Fotorrepetidores,13/03/2007,-
90104900,Outros,13/03/2007,-
90105000,Outros aparelhos e material para laboratórios,13/03/2007,-
90106000,"Telas (""écrans"") para projeção",13/03/2007,-
90109000,Partes e acessórios,13/03/2007,-
90111000,Microscópios estereoscópicos,13/03/2007,-
90112000,"Outros microscópios, para fotomicrografia,",13/03/2007,-
90118000,Outros microscópios,13/03/2007,-
90119000,Partes e acessórios,13/03/2007,-
90121000,Microscópios (exceto ópticos); difratógrafos,13/03/2007,-
90129000,Partes e acessórios,13/03/2007,-
90131000,Miras telescópicas para armas; periscópios;,13/03/2007,-
90132000,"Lasers, exceto diodos ""laser""",13/03/2007,-
90138000,"Outros dispositivos, aparelhos e instrumentos",13/03/2007,-
90139000,Partes e acessórios,13/03/2007,-
90141000,"Bússolas, incluídas as agulhas de marear",13/03/2007,-
90142000,Instrumentos e aparelhos para navegação aérea ou,13/03/2007,-
90148000,Outros aparelhos e instrumentos,13/03/2007,-
90149000,Partes e acessórios,13/03/2007,-
90151000,Telêmetros,13/03/2007,-
90152000,Teodolitos e taqueômetros,13/03/2007,-
90153000,Níveis,13/03/2007,-
90154000,Instrumentos e aparelhos de fotogrametria,13/03/2007,-
90158000,Outros instrumentos e aparelhos,13/03/2007,-
90159000,Partes e acessórios,13/03/2007,-
90160000,Balanças sensíveis a pesos iguais ou inferiores a,13/03/2007,-
90171000,"Mesas e máquinas de desenhar, mesmo automáticas",13/03/2007,-
90172000,"Outros instrumentos de desenho, de traçado ou de",13/03/2007,-
90173000,"Micrômetros, paquímetros, calibres e semelhantes",13/03/2007,-
90178000,Outros instrumentos,13/03/2007,-
90179000,Partes e acessórios,13/03/2007,-
90181100,Eletrocardiógrafos,13/03/2007,-
90181200,Aparelhos de diagnóstico por varredura,13/03/2007,-
90181300,Aparelhos de diagnóstico por visualização de,13/03/2007,-
90181400,Aparelhos de cintilografia,13/03/2007,-
90181900,Outros,13/03/2007,-
90182000,Aparelhos de raios ultravioleta ou infravermelhos,13/03/2007,-
90183100,"Seringas, mesmo com agulhas",13/03/2007,-
90183200,Agulhas tubulares de metal e agulhas para suturas,13/03/2007,-
90183900,Outros,13/03/2007,-
90184100,"Aparelhos dentários de brocar, mesmo combinados",13/03/2007,-
90184900,Outros,13/03/2007,-
90185000,Outros instrumentos e aparelhos para oftalmologia,13/03/2007,-
90189000,Outros instrumentos e aparelhos,13/03/2007,-
90191000,Aparelhos de mecanoterapia; aparelhos de massagem;,13/03/2007,-
90192000,"Aparelhos de ozonoterapia, de oxigenoterapia, de",13/03/2007,-
90200000,Outros aparelhos repiratórios e máscaras contra,13/03/2007,-
90211010,Ortopédicos,13/03/2007,-
90211020,Para fraturas,13/03/2007,-
90212110,De acrílico,13/03/2007,-
90212190,Outros,13/03/2007,-
90212900,Outros,13/03/2007,-
90213100,Próteses articulares,13/03/2007,-
90213900,Outros,13/03/2007,-
90214000,"Aparelhos para facilitar a audição dos surdos,",13/03/2007,-
90215000,"Marca-passos (estimuladores) cardíacos, exceto as",13/03/2007,-
90219000,Outros,13/03/2007,-
90221200,Aparelhos de tomografia computadorizada,13/03/2007,-
90221300,"Outros, para odontologia",13/03/2007,-
90221400,"Outros, para usos médicos, cirúrgicos ou",13/03/2007,-
90221900,Para outros usos,13/03/2007,-
90222100,"Para usos médicos, cirúrgicos, odontológicos ou",13/03/2007,-
90222900,Para outros usos,13/03/2007,-
90223000,Tubos de raios X,13/03/2007,-
90229000,"Outros, incluídos as partes e acessórios",13/03/2007,-
90230000,"Instrumentos, aparelhos e modelos, concebidos para",13/03/2007,-
90241000,Máquinas e aparelhos para ensaios de metais,13/03/2007,-
90248000,Outras máquinas e aparelhos,13/03/2007,-
90249000,Partes e acessórios,13/03/2007,-
90251100,"De líquido, de leitura direta",13/03/2007,-
90251900,Outros,13/03/2007,-
90258000,Outros instrumentos,13/03/2007,-
90259000,Partes e acessórios,13/03/2007,-
90261000,Para medida ou controle da vazão (caudal) ou do,13/03/2007,-
90262000,Para medida ou controle da pressão,13/03/2007,-
90268000,Outros instrumentos e aparelhos,13/03/2007,-
90269000,Partes e acessórios,13/03/2007,-
90271000,Analisadores de gases ou de fumaça (fumos*),13/03/2007,-
90272000,Cromatógrafos e aparelhos de eletroforese,13/03/2007,-
90273000,"Espectrômetros, espectrofotômetros e",13/03/2007,-
90274000,Indicadores de tempo de exposição,13/03/2007,-
90275000,Outros aparelhos e instrumentos que utilizem,13/03/2007,-
90278000,Outros instrumentos e aparelhos,13/03/2007,-
90278010,Exposímetros,01/01/2008,-
90278090,Outros,01/01/2008,-
90279000,Micrótomos; partes e acessórios,13/03/2007,-
90281000,Contadores de gases,13/03/2007,-
90282000,Contadores de líquidos,13/03/2007,-
90283000,Contadores de eletricidade,13/03/2007,-
90289000,Partes e acessórios,13/03/2007,-
90291000,"Contadores de voltas, contadores de produção,",13/03/2007,-
90292000,Indicadores de velocidade e tacômetros;,13/03/2007,-
90299000,Partes e acessórios,13/03/2007,-
90301000,Instrumentos e aparelhos para medida ou detecção,13/03/2007,-
90302000,"Osciloscópios e oscilógrafos, catódicos",13/03/2007,-
90303100,Multímetros,13/03/2007,-
90303200,"Multímetros, com dispositivo registrador",01/01/2008,-
90303310,Voltímetros,01/01/2008,-
90303320,Amperímetros,01/01/2008,-
90303390,Outros,01/01/2008,-
90303900,Outros,13/03/2007,-
90303910,Voltímetros,01/01/2008,-
90303920,Amperímetros,01/01/2008,-
90303990,Outros,01/01/2008,-
90304000,"Outros instrumentos e aparelhos, especialmente",13/03/2007,-
90308200,"Para medida ou controle de discos (""wafers"") ou de",13/03/2007,-
90308300,"Outros, com dispositivo registrador",13/03/2007,-
90308400,"Outros, com dispositivo registrador",01/01/2008,-
90308900,Outros,13/03/2007,-
90309000,Partes e acessórios,13/03/2007,-
90311000,Máquinas de equilibrar peças mecânicas,13/03/2007,-
90312000,Bancos de ensaio,13/03/2007,-
90313000,Projetores de perfis,13/03/2007,-
90314100,"Para controle de discos (""wafers"") ou de",13/03/2007,-
90314900,Outros,13/03/2007,-
90314910,Projetores de perfis,01/01/2008,-
90314990,Outros,01/01/2008,-
90318000,"Outros instrumentos, aparelhos e máquinas",13/03/2007,-
90319000,Partes e acessórios,13/03/2007,-
90321010,Para fogões,13/03/2007,-
90321020,Para estufas ou para caloríferos,13/03/2007,-
90321030,Para refrigeradores,13/03/2007,-
90321090,Outros,13/03/2007,-
90322000,Manostatos (pressostatos),13/03/2007,-
90328100,Hidráulicos ou pneumáticos,13/03/2007,-
90328900,Outros,13/03/2007,-
90329000,Partes e acessórios,13/03/2007,-
90330000,Partes e acessórios não especificados nem,13/03/2007,-
91011100,De mostrador exclusivamente mecânico,13/03/2007,-
91011200,Com mostrador exclusivamente optoeletrônico,13/03/2007,-
91011900,Outros,13/03/2007,-
91012100,De corda automática,13/03/2007,-
91012900,Outros,13/03/2007,-
91019100,Funcionando eletricamente,13/03/2007,-
91019900,Outros,13/03/2007,-
91021100,De mostrador exclusivamente mecânico,13/03/2007,-
91021200,De mostrador exclusivamente optoeletrônico,13/03/2007,-
91021900,Outros,13/03/2007,-
91022100,De corda automática,13/03/2007,-
91022900,Outros,13/03/2007,-
91029100,Funcionando eletricamente,13/03/2007,-
91029900,Outros,13/03/2007,-
91031000,Funcionando eletricamente,13/03/2007,-
91039000,Outros,13/03/2007,-
91040000,Relógios para painéis de instrumentos e relógios,13/03/2007,-
91051100,Funcionando eletricamente,13/03/2007,-
91051900,Outros,13/03/2007,-
91052100,Funcionando eletricamente,13/03/2007,-
91052900,Outros,13/03/2007,-
91059100,Funcionando eletricamente,13/03/2007,-
91059900,Outros,13/03/2007,-
91061000,Relógios de ponto; relógios datadores e contadores,13/03/2007,-
91062000,Parquímetros,13/03/2007,-
91069000,Outros,13/03/2007,-
91069010,Parquímetros,01/01/2008,-
91069090,Outros,01/01/2008,-
91070000,Interruptores horários e outros aparelhos que,13/03/2007,-
91081100,De mostrador exclusivamente mecânico ou com,13/03/2007,-
91081200,De mostrador exclusivamente opto-eletrônico,13/03/2007,-
91081900,Outros,13/03/2007,-
91082000,De corda automática,13/03/2007,-
91089000,Outros,13/03/2007,-
91091100,Para despertadores,13/03/2007,-
91091900,Outros,13/03/2007,-
91099000,Outros,13/03/2007,-
91101100,"Maquinismos completos, não montados ou",13/03/2007,-
91101200,"Maquinismos incompletos, montados",13/03/2007,-
91101900,Esboços,13/03/2007,-
91109000,Outros,13/03/2007,-
91111000,Caixas de metais preciosos ou de metais folheados,13/03/2007,-
91112000,"Caixas de metais comuns, mesmo dourados ou",13/03/2007,-
91118000,Outras caixas,13/03/2007,-
91119000,Partes,13/03/2007,-
91122000,Caixas e semelhantes,13/03/2007,-
91129000,Partes,13/03/2007,-
91131000,De metais preciosos ou de metais folheados ou,13/03/2007,-
91132000,"De metais comuns, mesmo dourados ou prateados",13/03/2007,-
91139000,Outras,13/03/2007,-
91141000,"Molas, incluídas as espirais",13/03/2007,-
91142000,Pedras,13/03/2007,-
91143000,Quadrantes,13/03/2007,-
91144000,Platinas e pontes,13/03/2007,-
91149000,Outras,13/03/2007,-
92011000,Pianos verticais,13/03/2007,-
92012000,Pianos de cauda,13/03/2007,-
92019000,Outros,13/03/2007,-
92021000,"De cordas, tocados com auxílio de um arco",13/03/2007,-
92029000,Outros,13/03/2007,-
92030000,Orgãos de tubos e de teclado; harmônios e,13/03/2007,-
92041000,Acordeões e instrumentos semelhantes,13/03/2007,-
92042000,Harmônicas (gaitas) de boca,13/03/2007,-
92051000,"Instrumentos denominados ""metais""",13/03/2007,-
92059000,Outros,13/03/2007,-
92059010,Órgãos de tubos e de teclado; harmônios e instrumentos semelhantes de teclado com palhetas metálicas livres,01/01/2008,-
